Gene_ID,t_statistic,p_value,Adjusted_p_value,log2_fold_change
ENSG00000124479,-0.17885365535130227,0.8603198686674414,1.0,-0.04686499201672043
ENSG00000095794,-0.7237467255116463,0.47770933838054963,1.0,-0.02622175294103215
ENSG00000162068,0.3892494720807615,0.7022493210052566,1.0,0.07800251200127316
ENSG00000108242,-0.31916996470404563,0.7530263315192649,1.0,-0.09565504449591393
ENSG00000143512,0.5470133503669142,0.5925899218537538,1.0,0.13559474468756605
ENSG00000205944,1.350059253337701,0.19701796357509968,1.0,0.2697688579067171
ENSG00000176912,-1.443523345598062,0.17742647542042161,1.0,-0.45193930970691015
ENSG00000189091,-0.4320867943978048,0.6707385632613919,1.0,-0.01697732243526842
ENSG00000065989,-0.08365548890490007,0.9342781155499765,1.0,-0.009215788221092855
ENSG00000174599,0.49101036984374813,0.6311975806012764,1.0,0.08093473409413454
ENSG00000101489,-0.0612444387833561,0.9519150162583658,1.0,-0.005414212633160852
ENSG00000115183,-0.0040408615592703485,0.9968187999484596,1.0,-0.00038081619600740613
ENSG00000152689,0.3036340550364833,0.7647299945020374,1.0,0.013818900327208115
ENSG00000162599,-0.38291868743648105,0.706104883875373,1.0,-0.021187302962194034
ENSG00000125484,0.32691024044344646,0.7468976126884599,1.0,0.016746213685004258
ENSG00000258868,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000183690,-1.0075901121031132,0.32522929172253523,1.0,-0.20222133046291085
ENSG00000128228,-0.1307187699792676,0.8975738903855434,1.0,-0.013404050861526181
ENSG00000074582,-0.5936176856617865,0.561989047712444,1.0,-0.03181826893456126
ENSG00000162065,0.5837780943518126,0.565930667326084,1.0,0.028933021618653586
ENSG00000176890,-0.2862343152461855,0.7782108935674099,1.0,-0.024381804740910173
ENSG00000164100,0.17846686568084882,0.8603593162307765,1.0,0.021837155493017422
ENSG00000159674,-0.09544426627395158,0.9249425771642726,1.0,-0.0061931702457602884
ENSG00000040275,-0.4642371410057283,0.6472341574375216,1.0,-0.031022744198121194
ENSG00000232070,-1.8670549837569157,0.0833712656888195,1.0,-0.4982641843507222
ENSG00000165695,-1.122414792601033,0.2782442465226675,1.0,-0.1438879686321752
ENSG00000067191,0.900573763611848,0.38033375129888336,1.0,0.18483303603121198
ENSG00000112640,0.2197092078632849,0.8284497153102673,1.0,0.01448527622604396
ENSG00000132664,-0.5356800727980013,0.5976777845410396,1.0,-0.04398382353258313
ENSG00000071991,-0.5017351605654907,0.6241994502979783,1.0,-0.16196071154658614
ENSG00000165841,-0.9300895169226377,0.36919787113359726,1.0,-0.2788291233045944
ENSG00000063438,-0.48672677870532355,0.6324638906137132,1.0,-0.05829623908375771
ENSG00000169327,0.21649280182286781,0.8310797534205709,1.0,0.04613887069082192
ENSG00000260272,0.11392181568517953,0.9105835393168981,1.0,0.050432086817912856
ENSG00000069509,-0.1676607466817762,0.8684064427683011,1.0,-0.013023566414431455
ENSG00000120860,-0.30361137768337015,0.7643713313947387,1.0,-0.01602416890449556
ENSG00000125746,-0.5616743937300582,0.5807083307533633,1.0,-0.030617868432050388
ENSG00000100348,-0.7646796543573291,0.4578579715760863,1.0,-0.03654109271472432
ENSG00000185883,-0.0018059598958976193,0.9985754366186723,1.0,-9.921821976438948e-05
ENSG00000265788,0.6598604577637573,0.5181253267470637,1.0,0.1886231079435161
ENSG00000183979,0.9674946505506685,0.3459209457836281,1.0,0.28180104793376587
ENSG00000227184,-0.5164660744254099,0.6114358016953813,1.0,-0.04123148355517687
ENSG00000176209,-0.18709912677364363,0.8534513698929587,1.0,-0.016835376957020004
ENSG00000143498,0.840961554417346,0.41038230799397313,1.0,0.07284137349022453
ENSG00000100023,-0.2013755239014582,0.8425959214205736,1.0,-0.012413669762753479
ENSG00000189037,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000164326,-0.5113678738637766,0.6172709747332594,1.0,-0.15271966277224244
ENSG00000239991,-0.23365893693691914,0.8187509811023929,1.0,-0.07760334079570352
ENSG00000187908,-0.5563208511317476,0.586082778234334,1.0,-0.11887503140443603
ENSG00000243572,-2.1979503896796575,0.05700030756850764,1.0,-0.4974996594708167
ENSG00000240708,-0.8634350812367927,0.405818065536267,1.0,-0.24250700839475076
ENSG00000139668,0.7130161188152517,0.4866982318799087,1.0,0.07086481296973136
ENSG00000165698,-0.24461076803405254,0.8098204016622121,1.0,-0.011323007287222808
ENSG00000177889,-0.6326259920941616,0.533606100014446,1.0,-0.023708070196295825
ENSG00000171451,0.4751447039130955,0.6407310569875136,1.0,0.034417191866507664
ENSG00000240777,2.0761369963434992,0.055487124843607266,1.0,0.3923174227787603
ENSG00000104826,0.5167641826473418,0.6133973587927444,1.0,0.17176134602980983
ENSG00000110075,-0.07437023205236346,0.941442968348342,1.0,-0.003804962097454924
ENSG00000143367,-0.7470266269466973,0.46349850686566507,1.0,-0.026238944623353775
ENSG00000171206,-0.5087060215749005,0.6160700269075092,1.0,-0.023724758823588273
ENSG00000260019,2.1211367559479024,0.05098351293720283,1.0,0.4913306240666597
ENSG00000186684,0.29212921044060325,0.7745231720909436,1.0,0.04458916523940393
ENSG00000162604,-0.3107019724641359,0.7593067957727564,1.0,-0.01917605780405905
ENSG00000139044,0.1503699609634995,0.8821037861390723,1.0,0.014885636485950418
ENSG00000099377,-1.3052768362113634,0.21327786472017385,1.0,-0.08349393802846093
ENSG00000225362,0.15939211815921053,0.8750567698429379,1.0,0.04159082052836343
ENSG00000174740,-0.20042199754805118,0.843913268552521,1.0,-0.026713748100097814
ENSG00000146360,1.566408274456464,0.1361921246989951,1.0,0.43585494750770837
ENSG00000110911,-0.4634291987996534,0.6476459059358178,1.0,-0.01776846620039991
ENSG00000100350,-0.3129176880461449,0.7575071637921715,1.0,-0.016092633897192822
ENSG00000121413,0.6978265901804747,0.4937710338179694,1.0,0.04520557669867612
ENSG00000122863,-0.8942349905737841,0.38499716772818726,1.0,-0.09920716749694389
ENSG00000198720,0.6724371170133502,0.5091708361803183,1.0,0.11390082741674962
ENSG00000257787,0.3383841260962061,0.7385688292652297,1.0,0.07800251200127316
ENSG00000267335,1.0,0.3331701359154763,1.0,0.11452761953135579
ENSG00000160218,0.2606338122804707,0.7968398574197121,1.0,0.012110442722574099
ENSG00000196243,0.9269836965533813,0.37098233322835616,1.0,0.20102281256854027
ENSG00000164265,0.8119861227095179,0.4342962983725346,1.0,0.15932195313696274
ENSG00000110852,-0.13059191970811085,0.8980482795656413,1.0,-0.020274236280736904
ENSG00000104818,0.15196471789052204,0.8813526167426341,1.0,0.06556818884638835
ENSG00000258100,0.5059622921834511,0.6179842971053193,1.0,0.14860388972573138
ENSG00000258125,1.1549769043669185,0.265879210924753,1.0,0.3642691120226648
ENSG00000205765,0.2696806213053478,0.7914128506238803,1.0,0.03760793778195315
ENSG00000257893,0.38189321147868893,0.7074543948315318,1.0,0.11376548072726851
ENSG00000102796,-0.14125414699452593,0.8889697296290837,1.0,-0.009295838238343335
ENSG00000166479,0.2695310366888144,0.7905166448650128,1.0,0.02240700253366927
ENSG00000267631,0.14605704171721026,0.8857527616559683,1.0,0.04022255903986925
ENSG00000065357,-0.5914742853753828,0.5624567730715588,1.0,-0.03228237842010427
ENSG00000162066,-0.10795985450657983,0.9150729108148741,1.0,-0.015829105257041443
ENSG00000107742,0.22677454454372484,0.8241295930145142,1.0,0.05081766950534085
ENSG00000183605,-0.9695088503089726,0.3430942931400931,1.0,-0.03864434397913719
ENSG00000268863,0.9999999999999998,0.3331701359154764,1.0,0.10018375171955879
ENSG00000189052,0.7721664781913804,0.44829763712283044,1.0,0.27170090138453235
ENSG00000112290,-0.644436224321076,0.5264038957978294,1.0,-0.039731189290938114
ENSG00000134001,-0.20780737658489098,0.8375800613394168,1.0,-0.009448934345481797
ENSG00000165699,-0.1106959644528817,0.9129410629387136,1.0,-0.0046388065890836825
ENSG00000099365,-0.9976676832790721,0.3302503588759772,1.0,-0.1032724730906667
ENSG00000138109,-0.38470540741881104,0.70635191663845,1.0,-0.09210041882274005
ENSG00000137076,0.11734279547734333,0.9079373564382259,1.0,0.0054330684783014714
ENSG00000188782,-0.9932141448194848,0.3478726642783853,1.0,-0.3116225925688297
ENSG00000129514,0.31617696727853295,0.756208829734861,1.0,0.0935690236043672
ENSG00000178776,-0.7476614497032399,0.4656444626222488,1.0,-0.19081864007100147
ENSG00000171150,-0.010208640917913835,0.9919532436429299,1.0,-0.001083997861646088
ENSG00000102290,0.8490539113335452,0.409209531768153,1.0,0.06933421977008068
ENSG00000092199,-0.7526440874195375,0.4596821320680732,1.0,-0.022179934648372673
ENSG00000021488,-0.9567819003302166,0.34927715245599367,1.0,-0.1477184113663461
ENSG00000156970,0.2920375879904911,0.7732722713476055,1.0,0.05090587331105239
ENSG00000181894,0.6591609351501033,0.5167139922624953,1.0,0.03603137471955109
ENSG00000144791,0.8349168118128562,0.4127639675519339,1.0,0.040899631006975516
ENSG00000161202,-0.3286137693667706,0.745649299146016,1.0,-0.015815407530085316
ENSG00000111058,0.9182620938654813,0.37193652216318773,1.0,0.19208058554024784
ENSG00000123171,0.5038080246012737,0.6217330260317111,1.0,0.14317146557130359
ENSG00000256797,1.4228073589608385,0.1752559325617129,1.0,0.21606387213313435
ENSG00000184047,-0.8292328370658304,0.4159455769210251,1.0,-0.03011520698910544
ENSG00000255508,-0.22671477582841726,0.8233089486615702,1.0,-0.017896613643101904
ENSG00000222005,0.27693322213134763,0.7851411894892688,1.0,0.06394065984229896
ENSG00000188393,1.836906687870924,0.08059373096713444,1.0,0.3898704004789099
ENSG00000130695,-0.49549808957494806,0.6268016223787806,1.0,-0.030421817700985322
ENSG00000023228,-0.4655818598792601,0.6461179222239164,1.0,-0.017191190119056565
ENSG00000118816,0.6078859302275396,0.5497343557556231,1.0,0.027788314633553517
ENSG00000071537,0.3386161909132064,0.7386214741436267,1.0,0.02263107813054287
ENSG00000239332,-0.5402396139644617,0.5977806217410897,1.0,-0.11300270668723945
ENSG00000103496,-0.09855619647709117,0.9229924017806455,1.0,-0.007553409510723831
ENSG00000163286,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000135976,0.25137637617436687,0.8038562988558153,1.0,0.012090762000847426
ENSG00000172322,-0.17149070812881217,0.8657849330934532,1.0,-0.045165620026241936
ENSG00000171606,-0.12960173170804823,0.8980833224875631,1.0,-0.0049508490329941484
ENSG00000147432,-0.45167463750364784,0.6593269982202805,1.0,-0.12403413345515596
ENSG00000154305,0.1825102778522913,0.8568858259384051,1.0,0.007677047669468243
ENSG00000147050,-0.6237656314161221,0.5399882973702448,1.0,-0.053151752937918136
ENSG00000139865,0.8614477625229485,0.3987307200076209,1.0,0.22153532310443236
ENSG00000142669,-0.8670666662819695,0.3994948540166382,1.0,-0.03878541017926379
ENSG00000171471,-0.5727229769827621,0.5766258282604235,1.0,-0.09511970442620737
ENSG00000205923,-1.2668546869354738,0.22466092101800084,1.0,-0.28332211085510256
ENSG00000185813,1.4179702404069388,0.17590754178204585,1.0,0.15507642705915442
ENSG00000163161,-0.7921246886665746,0.43846972592048494,1.0,-0.038781446888092784
ENSG00000166405,0.34525634951648976,0.7334779438257686,1.0,0.022465125773821207
ENSG00000163295,-1.0702591020190138,0.31206667253444303,1.0,-0.23446525363702297
ENSG00000132849,0.27075594852695267,0.7891042137815745,1.0,0.011767659949807888
ENSG00000147434,0.502954787705464,0.6217342273968267,1.0,0.15373780161919343
ENSG00000225559,-0.6771375664093632,0.51236902081415,1.0,-0.15200309344504995
ENSG00000013374,-0.36932077153054427,0.7155301976303875,1.0,-0.013805694573371554
ENSG00000111412,-1.35222942354364,0.19315526696579574,1.0,-0.08950839487074091
ENSG00000100353,-0.9300307501427488,0.3666666700890011,1.0,-0.04146956710901961
ENSG00000121289,-0.4954926590564202,0.6267580721812209,1.0,-0.02913286906402741
ENSG00000169439,0.12730955876853503,0.9000647768720922,1.0,0.011511830251353293
ENSG00000172845,0.6195735360410201,0.5450501004346369,1.0,0.09941378603251948
ENSG00000165702,-1.686844464187908,0.10651690323846005,1.0,-0.20073433159106197
ENSG00000134333,-0.3492597896651075,0.7318695392667439,1.0,-0.02105227037184562
ENSG00000131931,-0.7530526897481674,0.45980876628094813,1.0,-0.03970479958130804
ENSG00000167004,0.8160121676359572,0.4232408933132714,1.0,0.037756945746028676
ENSG00000066933,0.5282594660746653,0.6030335191954879,1.0,0.034995224415834345
ENSG00000100558,-0.6689079184248938,0.5149616496054574,1.0,-0.0718897208002591
ENSG00000171840,-1.347358873966797,0.19159676871977355,1.0,-0.2020862843484051
ENSG00000133710,0.9326981597202759,0.3611371837674342,1.0,0.24705104017748575
ENSG00000085514,-1.4951640547580105,0.1497488001638485,1.0,-0.20720670064741095
ENSG00000171551,0.16501536438273473,0.871712914047641,1.0,0.03471781819546325
ENSG00000143376,-0.11768043703777256,0.907516295692594,1.0,-0.004133130369189965
ENSG00000180398,-0.5017037774741006,0.6208774869758817,1.0,-0.016006175826697354
ENSG00000149016,-0.4820356857449329,0.6346368724920111,1.0,-0.02627490551615513
ENSG00000086758,-0.19103265933915348,0.8508784898433185,1.0,-0.009989293907862273
ENSG00000154914,0.5752690402310833,0.5758784815774998,1.0,0.08494052337265431
ENSG00000120925,-0.30892761698997534,0.7603064815459255,1.0,-0.013341256161925377
ENSG00000132199,-0.12629666909607842,0.9008461728267152,1.0,-0.006110457749614814
ENSG00000166407,0.20573669886074542,0.8394991035229358,1.0,0.012030144476613894
ENSG00000158062,-1.05874493597571,0.30403256564486025,1.0,-0.04668306785013317
ENSG00000123191,-0.08099674341198841,0.9363649798557627,1.0,-0.009818983333537007
ENSG00000198133,-0.12444870964922362,0.9022673519696134,1.0,-0.008140001170338139
ENSG00000140992,0.31363607430754437,0.7567548555459055,1.0,0.01663219573143241
ENSG00000079999,0.2949628730943482,0.7709013168801033,1.0,0.017680210678101833
ENSG00000100027,0.6345626268944847,0.5322657990528256,1.0,0.037854733743916257
ENSG00000078142,0.18531327952566065,0.8546860692143946,1.0,0.008398462962513098
ENSG00000188611,0.24200964472592498,0.8125013424047559,1.0,0.042847263648504455
ENSG00000267644,0.8211863070832123,0.42086227493773254,1.0,0.22211761409632627
ENSG00000122512,-0.4648008553519285,0.6466428805808606,1.0,-0.028282889846794026
ENSG00000258945,0.35860949055102703,0.7253384256358515,1.0,0.1144357523242728
ENSG00000138764,0.6931887597918257,0.4970750230050115,1.0,0.10484065068377611
ENSG00000107175,-0.9724719845642574,0.34433144209815003,1.0,-0.04424052260564279
ENSG00000211456,-0.10380620333269097,0.9182640230171683,1.0,-0.0069427866709545595
ENSG00000176894,0.7049109962154315,0.4901392051635036,1.0,0.09813244969640739
ENSG00000185070,-0.47783691894074565,0.6392414077020352,1.0,-0.04010294806643535
ENSG00000157368,0.5913432185379556,0.5627962062408787,1.0,0.16676458441570266
ENSG00000100030,0.6435829007134801,0.5265107273415393,1.0,0.028915505399988623
ENSG00000151876,0.9642814073858547,0.3479056465317527,1.0,0.06337013805317886
ENSG00000137309,-0.4290638730321722,0.6735279391984236,1.0,-0.03604266203830747
ENSG00000148308,-0.37029092368221483,0.7150775793114179,1.0,-0.01954596260779652
ENSG00000258804,-0.7737690044043183,0.4476761839727236,1.0,-0.19618358016844403
ENSG00000114779,-0.4764602066117767,0.639167101124487,1.0,-0.023195874568061506
ENSG00000133835,-0.5151661783077336,0.6115831984387743,1.0,-0.022578241190386147
ENSG00000180739,0.0816892392552653,0.9358433469766902,1.0,0.02153308199383865
ENSG00000149480,-0.6125414587865884,0.5466830059433119,1.0,-0.027752623126094944
ENSG00000119812,-0.6770245390376513,0.5054531195895517,1.0,-0.028728624426537987
ENSG00000186310,0.6426271070871372,0.5290414710638911,1.0,0.09268160266355739
ENSG00000178209,-0.08392006535229124,0.9340657327228095,1.0,-0.00903485548234814
ENSG00000128886,-0.6704951525031166,0.5126602713696997,1.0,-0.05625836588558327
ENSG00000143797,0.5309678219058239,0.6019383461523479,1.0,0.03538628707091288
ENSG00000130413,0.14880316461085502,0.8830740794640389,1.0,0.011422258470547111
ENSG00000240567,-0.606032774358486,0.5510978920682243,1.0,-0.1646469676141923
ENSG00000179083,-0.7941487091102339,0.4357736504735221,1.0,-0.13643270036018648
ENSG00000240354,1.8605210188381267,0.08253070634696223,1.0,0.2479275134435855
ENSG00000131944,-0.28056339076803977,0.782044094093788,1.0,-0.011344409942788994
ENSG00000078487,-0.0023454896866928767,0.9981505451260155,1.0,-0.00014533136034920288
ENSG00000154310,0.9460228268371194,0.3544249485444374,1.0,0.05778109292851146
ENSG00000104324,-0.3130109988986103,0.7581414316698022,1.0,-0.024231200532012505
ENSG00000154556,-0.6680974597109577,0.5127077679435101,1.0,-0.03692722130099094
ENSG00000130734,0.23292933388623702,0.8186738486320646,1.0,0.021108298234220967
ENSG00000176473,0.03070549337242314,0.9758296927858372,1.0,0.0020195376459504286
ENSG00000008130,-0.2666784905748863,0.7930864633968888,1.0,-0.01593224696733537
ENSG00000135119,-0.10414072117418795,0.9181490430079946,1.0,-0.005575608588554545
ENSG00000267259,-0.9535915607272368,0.356700562623109,1.0,-0.08328681048928285
ENSG00000257949,-0.5960705864939696,0.5585784770486608,1.0,-0.03901476894063157
ENSG00000166862,1.9251773909990528,0.06815781178725444,1.0,0.4638820192580143
ENSG00000266830,-0.8803905746367017,0.39119361927646357,1.0,-0.24045976232281083
ENSG00000186063,0.33835707811889826,0.7384366472417674,1.0,0.024401048581179058
ENSG00000206562,-0.022281749382406735,0.9824412756087408,1.0,-0.001201008156396037
ENSG00000264486,-1.0,0.3506166628202075,1.0,-0.10181183252190218
ENSG00000260777,1.2824156356943452,0.21438775587319583,1.0,0.32337628602419155
ENSG00000132613,-0.44421101950563074,0.6621722584166823,1.0,-0.049948338197693544
ENSG00000131711,0.15653771078027487,0.8773346632588088,1.0,0.006156477052280458
ENSG00000147113,-0.26272722716560704,0.7954695097016146,1.0,-0.019980297082100085
ENSG00000186854,0.3343597817046092,0.743204417897517,1.0,0.02901904680511632
ENSG00000138303,-0.955839249401919,0.34962689381074097,1.0,-0.028982968248515397
ENSG00000165682,1.0216241885210346,0.31818718129530366,1.0,0.3964060632671441
ENSG00000100360,-0.4360024605445227,0.6674993884614878,1.0,-0.030300830180834716
ENSG00000153140,0.2618967208862512,0.7966898128444564,1.0,0.03980736666300158
ENSG00000241168,0.8425268727521826,0.4111839294865115,1.0,0.10380345201248574
ENSG00000144597,0.30857857434298014,0.7609557996295618,1.0,0.02314880208219105
ENSG00000168092,-0.060693857151429075,0.9522184266312518,1.0,-0.0022960309453080533
ENSG00000070610,-0.29151342180356854,0.7752293931352465,1.0,-0.01964105074346389
ENSG00000147202,0.47853546351143056,0.6382850351058097,1.0,0.04425577968356171
ENSG00000198015,0.19655391142284823,0.8465460187587177,1.0,0.017244713059551484
ENSG00000082701,0.8971248089569688,0.379673175632945,1.0,0.03919435947273315
ENSG00000241369,1.611005578191968,0.12657275392788123,1.0,0.31399168617740225
ENSG00000138115,0.14821166534278016,0.8836890025185387,1.0,0.026048450361465237
ENSG00000147121,-0.1847889463812899,0.8551122163195604,1.0,-0.008244070557230813
ENSG00000159409,-0.2701560489216571,0.7902742906008027,1.0,-0.025197361160048705
ENSG00000253710,-0.18390559934015815,0.8558158209401773,1.0,-0.010424637443399254
ENSG00000150636,0.1996379753900751,0.843897059984295,1.0,0.021599269675795243
ENSG00000198131,-0.11726412011352454,0.9077155121552973,1.0,-0.0052961725622716485
ENSG00000267757,0.7965202852303231,0.4389367588477838,1.0,0.17996997936098272
ENSG00000137843,-0.009305271011681776,0.992700190675053,1.0,-0.0006242529600524202
ENSG00000131941,-0.27568424285160226,0.7863456721757289,1.0,-0.02462134581304965
ENSG00000213030,0.607024448696156,0.5507937542160228,1.0,0.19187046372838246
ENSG00000167394,0.3725304790531748,0.7162790878271861,1.0,0.044485142146849094
ENSG00000134516,0.24656556673833532,0.8097502868716856,1.0,0.06397574430645812
ENSG00000089050,-0.3942543590523338,0.697193296430933,1.0,-0.019306373981626195
ENSG00000156234,0.5619121655187393,0.5807399868249847,1.0,0.12174945941175783
ENSG00000240792,1.3394153523416223,0.19411002727202525,1.0,0.37907725181928964
ENSG00000106305,-0.6182280049570703,0.5438101862584843,1.0,-0.0311916372351319
ENSG00000054690,0.15740848354053175,0.8764158791849517,1.0,0.008346906258527227
ENSG00000162819,0.27991573529295605,0.7825789912468155,1.0,0.016368571873472907
ENSG00000253797,0.12782637563487081,0.8994511862638789,1.0,0.00596748931232809
ENSG00000167977,0.7441180927577186,0.46703150140339966,1.0,0.04693229113392157
ENSG00000240563,0.17818650444821607,0.8608363708878839,1.0,0.011308817821535946
ENSG00000241636,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000075188,-0.2209916894342938,0.8271513437960947,1.0,-0.013474958710997234
ENSG00000196337,-1.6422915564398124,0.12410857815509159,1.0,-0.42206906133357236
ENSG00000004142,0.07435609968657847,0.9417387406673455,1.0,0.0046664553450107595
ENSG00000135116,-0.22039705095189044,0.8276036688734275,1.0,-0.014998336915009328
ENSG00000010310,0.20503675530083337,0.8398132783562483,1.0,0.010294523925315012
ENSG00000241945,-0.29151059025323445,0.7744114127449708,1.0,-0.02312530877608084
ENSG00000138175,-0.6310809344441993,0.5345449428394027,1.0,-0.03215125540556122
ENSG00000197168,-0.04831597154291582,0.961900453535801,1.0,-0.005781559237853779
ENSG00000100362,-0.047779221109109475,0.9627678712851275,1.0,-0.012845274200549603
ENSG00000078369,-0.22871667707170706,0.8218792129783122,1.0,-0.009551699060380751
ENSG00000232748,1.9047247175170492,0.0732666531975096,1.0,0.37997275483682014
ENSG00000251192,0.17781078416105459,0.8607293515408136,1.0,0.010652649601504485
ENSG00000225950,0.6546536707079772,0.5198547638217492,1.0,0.15200309344505006
ENSG00000100034,-0.5339198534907301,0.598876754197934,1.0,-0.029907485612501238
ENSG00000172382,0.41527527123414437,0.6824248906744914,1.0,0.027611062873385894
ENSG00000264472,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000121057,0.05076821243235688,0.9601037324595205,1.0,0.003323976026176402
ENSG00000170835,-0.5384459230371107,0.598679920806271,1.0,-0.10612285823256175
ENSG00000132854,0.34534408664193134,0.7353203023605446,1.0,0.04809422149231603
ENSG00000167395,-0.6990435630513615,0.49261196679404806,1.0,-0.064478492702569
ENSG00000166986,-0.5560356224789232,0.5855154513479561,1.0,-0.02897824163447966
ENSG00000256632,1.7851705160149238,0.09446503609278711,1.0,0.4340283918062514
ENSG00000206052,-0.813107738815224,0.4250684786276533,1.0,-0.15669051201132234
ENSG00000104848,0.036824715123589556,0.9710264306743186,1.0,0.002959460414983065
ENSG00000005882,-0.42820798675255867,0.6738751237390345,1.0,-0.02993769899647367
ENSG00000196151,-0.4970537530819944,0.6244442202388623,1.0,-0.04186678986163876
ENSG00000152214,0.861077141649187,0.39996755139486084,1.0,0.2927820634641078
ENSG00000247077,0.010154119840787906,0.9920033482249231,1.0,0.00042543792489958127
ENSG00000100365,-0.6558256300231847,0.520498606530013,1.0,-0.08704020220619446
ENSG00000054983,0.4892546030217981,0.6307147418113557,1.0,0.04015616121846144
ENSG00000147119,-0.37245195913241735,0.7138434515356447,1.0,-0.028721137079550377
ENSG00000164099,0.2834060004010504,0.7801133065740661,1.0,0.0359821385180105
ENSG00000112964,0.15437727959166334,0.8792609908722884,1.0,0.014938689954301785
ENSG00000241933,0.4944597299730001,0.6270917905438423,1.0,0.07945134782114176
ENSG00000138767,0.9077773613929533,0.37902607148469125,1.0,0.16564238998263353
ENSG00000060237,0.30528326546259715,0.7631948947687296,1.0,0.01689706785290886
ENSG00000139220,0.5040102292493468,0.6213642980710238,1.0,0.1438374386414364
ENSG00000262560,1.305782193410605,0.21039665254683462,1.0,0.5269451175374097
ENSG00000149577,-0.10570046765346038,0.9171512669458446,1.0,-0.005630760648844593
ENSG00000197520,-0.2656571513461505,0.7929796830973864,1.0,-0.029972281884215513
ENSG00000065923,0.3732900466526848,0.7125506118499995,1.0,0.016110662578445713
ENSG00000259288,-0.24563506159736495,0.8092363956052995,1.0,-0.052477731551440095
ENSG00000126351,-0.34653129798684684,0.7336543621241474,1.0,-0.03480143852642969
ENSG00000163481,-0.7172247419803724,0.48117811923947584,1.0,-0.039983627757177766
ENSG00000221990,0.6388343763459112,0.5308241108676601,1.0,0.04930768027436026
ENSG00000166436,0.2937257832321389,0.7717328568268597,1.0,0.014820361151619936
ENSG00000206561,-0.10512646630395334,0.9176016613568716,1.0,-0.023642570887406223
ENSG00000169885,-0.5613011899395943,0.5879110218434886,1.0,-0.18565774152704512
ENSG00000136098,-0.014406338660457506,0.9886374857211603,1.0,-0.0010828504894722373
ENSG00000243295,0.5145653912388687,0.6133124239963245,1.0,0.16214967467497166
ENSG00000104852,0.18021145599080754,0.8594678952208432,1.0,0.014725308625649969
ENSG00000101310,-1.1157438491648015,0.2779143343119661,1.0,-0.037314065611551206
ENSG00000107185,-0.7143269336253528,0.4827572814054246,1.0,-0.035289233188968386
ENSG00000176753,1.055186938321774,0.30482612682337745,1.0,0.17502413974800224
ENSG00000129347,-0.5449768720716133,0.5916076866881228,1.0,-0.025179249676291232
ENSG00000160221,0.2364233905923668,0.8156820186271452,1.0,0.010639663498277782
ENSG00000268927,-0.36688143526846234,0.7220825816684744,1.0,-0.15001016873312728
ENSG00000154309,-0.36285069743426895,0.7211591700624427,1.0,-0.024019642889822883
ENSG00000187833,1.5635329522026125,0.13552087627532242,1.0,0.433240239340508
ENSG00000250506,0.1337356734438495,0.895350521899202,1.0,0.040426277668799145
ENSG00000168172,0.29139408166580927,0.7739069038713735,1.0,0.021660083609273385
ENSG00000231122,-0.4439821817703896,0.6639073820935626,1.0,-0.10586422275422804
ENSG00000180104,-0.06159097915183761,0.9517825281119537,1.0,-0.004984852517129744
ENSG00000132872,0.19509975597065302,0.8475507711291942,1.0,0.01382588641422594
ENSG00000145388,-0.027205678682650135,0.9785651979129136,1.0,-0.002157416240503824
ENSG00000178821,-0.5180266690284491,0.6134049393365256,1.0,-0.16290842351057536
ENSG00000167978,0.19684068140171887,0.8462989280397847,1.0,0.01017224854487137
ENSG00000162607,0.47089011991701646,0.6435122052218942,1.0,0.05137675763470219
ENSG00000256861,-0.4001706957582909,0.6964918049725426,1.0,-0.23670988972340978
ENSG00000103043,0.34082710189704046,0.7376529350389771,1.0,0.03579972285483424
ENSG00000180543,0.6237892378417024,0.5401991548748805,1.0,0.053517678839518024
ENSG00000215183,-0.417644997972845,0.6825370728956143,1.0,-0.08062541675182583
ENSG00000148429,0.2516548240002785,0.8037445070224478,1.0,0.026746947282549362
ENSG00000102218,-0.257278665244121,0.799367756520302,1.0,-0.017912499732481844
ENSG00000149499,0.021812870098337524,0.9828174654870053,1.0,0.0020679737727763337
ENSG00000186472,0.3437438217426465,0.7349851147984166,1.0,0.01952941779031465
ENSG00000156398,-0.5843807800770985,0.5658055720166133,1.0,-0.03403236734061235
ENSG00000140264,-1.3540674513152438,0.19468736574146378,1.0,-0.033053654212207545
ENSG00000187554,-0.3409428627109893,0.7369719800391361,1.0,-0.03541726967284661
ENSG00000138430,-0.3256436819196974,0.747960322236396,1.0,-0.01555835724613945
ENSG00000100038,0.03133750088573584,0.9753757052449018,1.0,0.0027332542317483654
ENSG00000241767,-1.0,0.3506166628202075,1.0,-0.26077278764413503
ENSG00000125743,-1.1165982799120466,0.2819288684205772,1.0,-0.037527043511792875
ENSG00000239205,0.43089794307934587,0.672058866258368,1.0,0.11611609756619325
ENSG00000139719,-0.3045198145942095,0.7637319796217323,1.0,-0.00917794911078067
ENSG00000100368,1.9571461509245431,0.06880867780064044,1.0,0.48569143142887705
